id,type_of_contract,type_of_contract2,channel,datetime,Term,payment_type,product,amount,state,overdue_count,overdue,credit rating,bank,cancellation,age,Mileage
66784387,렌탈,Normal,R빌리미,2019-12-23,60,CMS,K1,96900,계약확정,0,없음,3.0,국민은행,정상,46.533268456745965,
66436280,멤버십,TAS,렌탈재계약,2019-12-23,12,CMS,K1,66900,계약확정,0,없음,4.0,농협은행,정상,47.061484211079254,
66436408,멤버십,TAS,렌탈재계약,2019-12-23,12,CMS,K1,66900,해약확정,0,없음,1.0,외환은행,해약,46.958501375292464,
66784079,렌탈,Package,홈쇼핑/방송,2019-12-23,60,카드이체,K2,81900,계약확정,0,없음,1.0,BC카드,정상,46.48280706781609,
66783038,렌탈,Package,홈쇼핑/방송,2019-12-23,60,CMS,K1,81900,계약확정,0,없음,2.0,우체국,정상,46.51713467974502,
66783490,렌탈,Promotion,일반,2019-12-23,60,CMS,K1,96900,계약확정,0,없음,1.0,우리은행,정상,46.464613232888105,
66435819,멤버십,TAS,렌탈재계약,2019-12-23,12,CMS,K1,66900,계약확정,0,없음,2.0,국민은행,정상,46.992828987221394,
66344362,렌탈,Promotion,서비스 방문,2019-12-23,60,CMS,K1,105900,계약확정,0,없음,6.0,신한은행,정상,46.62533499157596,
66784271,렌탈,Promotion,렌탈총판,2019-12-23,36,카드이체,K2,102900,계약확정,0,없음,2.0,BC카드,정상,46.72041354712004,
66784264,렌탈,Promotion,서비스 방문,2019-12-23,36,CMS,K2,102900,계약확정,0,없음,2.0,신협중앙회,정상,46.72041354712004,
66784535,렌탈,Promotion,서비스 방문,2019-12-24,60,카드이체,K1,105900,계약확정,0,없음,5.0,롯데카드,정상,46.59100737964703,
66778825,렌탈,Promotion,서비스 방문,2019-12-24,60,카드이체,K1,96900,계약확정,0,없음,4.0,BC카드,정상,46.567596068674895,
66546630,렌탈,Package,홈쇼핑/방송,2019-12-24,60,카드이체,K1,81900,계약확정,0,없음,7.0,롯데카드,정상,46.68877273938966,
66784694,렌탈,Package,영업방판,2019-12-24,60,CMS,K1,81900,계약확정,0,없음,3.0,국민은행,정상,46.55146229167394,
66784525,렌탈,Normal,렌탈총판,2019-12-24,60,카드이체,K1,96900,계약확정,0,없음,1.0,롯데카드,정상,46.464613232888105,
66784571,렌탈,Package,홈쇼핑/방송,2019-12-24,60,CMS,K1,81900,계약확정,0,없음,2.0,부산은행,정상,46.51713467974502,
66783491,렌탈,Promotion,서비스 방문,2019-12-24,60,CMS,K1,111900,계약확정,0,없음,3.0,농협은행,정상,46.51507462181798,
66784748,렌탈,Promotion,서비스 방문,2019-12-24,60,CMS,K1,105900,계약확정,0,없음,4.0,씨티은행,정상,46.5566797677181,
66784505,렌탈,Promotion,렌탈총판,2019-12-24,60,카드이체,K1,105900,계약확정,0,없음,1.0,롯데카드,정상,46.45369693193132,
66435725,멤버십,TAS,렌탈재계약,2019-12-24,12,카드이체,K1,66900,해약확정,0,없음,2.0,국민카드,해약,46.992828987221394,
66783292,렌탈,Promotion,서비스 방문,2019-12-24,60,CMS,K3,90900,계약확정,0,없음,1.0,국민은행,정상,46.471890766859296,
66436642,멤버십,TAS,렌탈재계약,2019-12-24,12,CMS,K1,66900,해약확정,0,없음,6.0,국민은행,해약,47.13013943493711,
66783933,렌탈,Normal,서비스 방문,2019-12-24,60,CMS,K1,96900,계약확정,0,없음,2.0,농협은행,정상,46.498940844817035,
66784690,렌탈,Promotion,서비스 방문,2019-12-24,60,카드이체,K1,105900,계약확정,0,없음,6.0,삼성카드,정상,46.62533499157596,
66173882,렌탈,Extension_Rental,서비스 방문,2019-12-24,60,CMS,K1,96900,계약확정,0,없음,1.0,국민은행,정상,46.464613232888105,
66783968,렌탈,Promotion,하이마트,2019-12-24,60,CMS,K1,96900,계약확정,0,없음,4.0,새마을금고,정상,46.567596068674895,
66784599,렌탈,Promotion,홈쇼핑/방송,2019-12-24,60,CMS,K1,96900,계약확정,0,없음,4.0,국민은행,정상,46.567596068674895,
66784033,렌탈,Package,영업방판,2019-12-24,60,카드이체,K2,81900,계약확정,0,없음,1.0,현대카드,정상,46.48280706781609,
66784432,렌탈,Package,홈쇼핑/방송,2019-12-24,60,카드이체,K2,81900,계약확정,0,없음,2.0,신한카드,정상,46.51713467974502,
66784336,렌탈,Normal,홈쇼핑/방송,2019-12-24,60,카드이체,K1,96900,계약확정,0,없음,1.0,롯데카드,정상,46.464613232888105,
66784266,렌탈,Package,영업방판,2019-12-24,60,CMS,K1,81900,계약확정,0,없음,2.0,새마을금고,정상,46.51713467974502,
66436902,멤버십,TAS,렌탈재계약,2019-12-24,12,CMS,K1,66900,계약확정,0,없음,6.0,신한은행,정상,47.13013943493711,
66436588,렌탈,Extension_Rental,서비스 방문,2019-12-24,60,CMS,K1,102900,계약확정,0,없음,5.0,농협은행,정상,46.59464614663263,
66784866,렌탈,Normal,서비스 방문,2019-12-24,60,CMS,K1,96900,계약확정,0,없음,4.0,농협은행,정상,46.567596068674895,
66784526,렌탈,Normal,서비스 방문,2019-12-24,60,카드이체,K1,96900,계약확정,0,없음,6.0,롯데카드,정상,46.63625129253275,
66358933,렌탈,Extension_Rental,서비스 방문,2019-12-24,60,CMS,K1,96900,계약확정,0,없음,5.0,국민은행,정상,46.601923680603825,
66784689,렌탈,Normal,서비스 방문,2019-12-24,60,카드이체,K1,96900,계약확정,0,없음,1.0,현대카드,정상,46.464613232888105,
66784514,렌탈,Normal,홈쇼핑/방송,2019-12-24,60,CMS,K1,96900,계약확정,0,없음,5.0,국민은행,정상,46.601923680603825,
66783790,렌탈,Promotion,서비스 방문,2019-12-25,60,CMS,K1,105900,계약확정,0,없음,4.0,광주은행,정상,46.5566797677181,
66784700,렌탈,Promotion,서비스 방문,2019-12-25,36,CMS,K2,102900,계약확정,0,없음,6.0,농협은행,정상,46.85772399483576,
66783859,렌탈,Promotion,서비스 방문,2019-12-26,60,카드이체,K1,105900,계약확정,0,없음,1.0,롯데카드,정상,46.45369693193132,
66237176,렌탈,Promotion,서비스 방문,2019-12-26,60,CMS,K3,90900,계약확정,0,없음,4.0,국민은행,정상,46.574873602646086,
66458225,렌탈,Normal,서비스 방문,2019-12-26,60,CMS,K1,96900,계약확정,0,없음,1.0,하나은행,정상,46.464613232888105,
66436789,멤버십,TAS,렌탈재계약,2019-12-26,12,CMS,K1,66900,계약확정,0,없음,2.0,국민은행,정상,46.992828987221394,
66434572,렌탈,Extension_Rental,서비스 방문,2019-12-26,60,CMS,K1,96900,계약확정,0,없음,4.0,부산은행,정상,46.567596068674895,
66435273,렌탈,Extension_Rental,서비스 방문,2019-12-26,60,카드이체,K4,126900,계약확정,0,없음,3.0,롯데카드,정상,46.49688078689,
66435730,멤버십,TAS,렌탈재계약,2019-12-26,12,CMS,K1,66900,계약확정,0,없음,1.0,기업은행,정상,46.958501375292464,
66784652,렌탈,Normal,렌탈총판,2019-12-26,60,카드이체,K1,105900,계약확정,0,없음,1.0,롯데카드,정상,46.45369693193132,
66785004,렌탈,Normal,서비스 방문,2019-12-26,60,CMS,K2,96900,계약확정,0,없음,1.0,우리은행,정상,46.464613232888105,
66178141,렌탈,Promotion,홈쇼핑/방송,2019-12-26,60,카드이체,K2,87900,계약확정,0,없음,7.0,BC카드,정상,46.68149520541847,
66772669,렌탈,Package,홈쇼핑/방송,2019-12-26,60,카드이체,K2,81900,계약확정,0,없음,5.0,롯데카드,정상,46.6201175155318,
66784822,렌탈,Promotion,렌탈총판,2019-12-26,60,카드이체,K1,111900,계약확정,0,없음,4.0,롯데카드,정상,46.54940223374691,
66784566,렌탈,Normal,서비스 방문,2019-12-26,60,CMS,K1,96900,계약확정,0,없음,4.0,농협은행,정상,46.567596068674895,
66232034,렌탈,Extension_Rental,서비스 방문,2019-12-26,60,CMS,K4,126900,계약확정,0,없음,9.0,신한은행,정상,46.702846458463576,
66785258,렌탈,Normal,홈쇼핑/방송,2019-12-26,60,CMS,K1,96900,계약확정,0,없음,2.0,SC제일은행,정상,46.498940844817035,
66775339,렌탈,Package,홈쇼핑/방송,2019-12-26,60,카드이체,K2,81900,계약확정,0,없음,1.0,신한카드,정상,46.48280706781609,
66435845,멤버십,TAS,렌탈재계약,2019-12-26,12,CMS,K1,66900,계약확정,0,없음,2.0,농협은행,정상,46.992828987221394,
66784944,렌탈,Normal,렌탈총판,2019-12-26,60,카드이체,K2,96900,계약확정,0,없음,1.0,삼성카드,정상,46.464613232888105,
66785364,렌탈,Package,서비스 방문,2019-12-27,60,카드이체,K1,81900,계약확정,0,없음,8.0,외환카드,정상,46.72310035131859,
66785629,렌탈,Promotion,전자랜드,2019-12-27,60,CMS,K1,96900,계약확정,0,없음,9.0,국민은행,정상,46.73923412831954,
66785053,렌탈,Normal,서비스 방문,2019-12-27,60,CMS,K4,144900,계약확정,0,없음,1.0,국민은행,정상,46.40639296111856,
66127671,렌탈,Package,렌탈총판,2019-12-27,60,CMS,K2,89400,계약확정,0,없음,3.0,국민은행,정상,46.54236537420996,
66785675,렌탈,Promotion,서비스 방문,2019-12-27,60,CMS,K1,111900,계약확정,0,없음,5.0,국민은행,정상,46.58372984567584,
66164894,렌탈,Package,서비스 방문,2019-12-27,60,카드이체,K2,81900,계약확정,0,없음,1.0,신한카드,정상,46.48280706781609,
66785243,렌탈,Package,홈쇼핑/방송,2019-12-27,60,카드이체,K1,81900,계약확정,0,없음,6.0,현대카드,정상,46.65444512746073,
66437130,멤버십,TAS,렌탈재계약,2019-12-27,12,CMS,K2,55200,계약확정,0,없음,2.0,국민은행,정상,47.00702017846522,
66783742,렌탈,Normal,서비스 방문,2019-12-27,36,CMS,K2,102900,계약확정,0,없음,5.0,국민은행,정상,46.82339638290683,
66785656,렌탈,Package,렌탈총판,2019-12-27,60,CMS,K1,81900,계약확정,0,없음,1.0,우리은행,정상,46.48280706781609,
66784828,렌탈,Promotion,렌탈총판,2019-12-27,60,카드이체,K1,105900,계약확정,0,없음,1.0,외환카드,정상,46.45369693193132,
66785547,렌탈,Promotion,서비스 방문,2019-12-27,36,CMS,K2,102900,계약확정,0,없음,3.0,신한은행,정상,46.75474115904897,
66785308,렌탈,Promotion,서비스 방문,2019-12-27,60,CMS,K1,105900,계약확정,0,없음,2.0,신한은행,정상,46.48802454386025,
66785476,렌탈,Normal,서비스 방문,2019-12-27,60,CMS,K1,96900,계약확정,0,없음,1.0,국민은행,정상,46.464613232888105,
66785570,렌탈,Promotion,일반,2019-12-27,60,CMS,K1,105900,계약확정,0,없음,5.0,농협은행,정상,46.59100737964703,
66785639,렌탈,Promotion,렌탈총판,2019-12-27,60,카드이체,K1,105900,계약확정,0,없음,1.0,롯데카드,정상,46.45369693193132,
66785417,렌탈,Normal,서비스 방문,2019-12-27,60,CMS,K1,124200,계약확정,0,없음,8.0,우리은행,정상,46.671793736821684,
66785766,렌탈,Normal,영업방판,2019-12-27,60,CMS,K1,96900,계약확정,0,없음,1.0,신한은행,정상,46.464613232888105,
66651970,렌탈,Promotion,서비스 방문,2019-12-27,60,카드이체,K2,90900,계약확정,0,없음,4.0,롯데카드,정상,46.574873602646086,
66784978,렌탈,Normal,홈쇼핑/방송,2019-12-27,60,CMS,K1,96900,계약확정,0,없음,7.0,국민은행,정상,46.67057890446168,
66785160,렌탈,Normal,홈쇼핑/방송,2019-12-27,60,카드이체,K1,96900,계약확정,0,없음,7.0,신한카드,정상,46.67057890446168,
66436014,멤버십,TAS,렌탈재계약,2019-12-27,12,CMS,K1,66900,계약확정,0,없음,7.0,기업은행,정상,47.16446704686604,
66785739,렌탈,Promotion,홈쇼핑/방송,2019-12-28,60,CMS,K1,96900,계약확정,0,없음,5.0,우리은행,정상,46.601923680603825,
66617786,렌탈,Promotion,서비스 방문,2019-12-29,60,CMS,K2,90900,계약확정,0,없음,5.0,농협은행,정상,46.609201214575016,
66785492,렌탈,Promotion,영업방판,2019-12-29,39,CMS,K6,185700,계약확정,0,없음,4.0,우체국,정상,46.660045022641164,
66304258,렌탈,Package,서비스 방문,2019-12-29,60,카드이체,K1,81900,계약확정,0,없음,2.0,외환카드,정상,46.51713467974502,
66785648,렌탈,Normal,렌탈총판,2019-12-29,60,카드이체,K1,105900,계약확정,0,없음,1.0,롯데카드,정상,46.45369693193132,
66781787,렌탈,Normal,홈쇼핑/방송,2019-12-29,60,CMS,K1,96900,계약확정,0,없음,4.0,국민은행,정상,46.567596068674895,
66785727,렌탈,Promotion,서비스 방문,2019-12-29,60,CMS,K1,105900,계약확정,0,없음,2.0,하나은행,정상,46.48802454386025,
66767728,렌탈,Promotion,홈쇼핑/인터넷,2019-12-29,60,카드이체,K1,105900,계약확정,0,없음,1.0,롯데카드,정상,46.45369693193132,
66772876,렌탈,Package,홈쇼핑/방송,2019-12-29,60,카드이체,K2,81900,계약확정,0,없음,1.0,롯데카드,정상,46.48280706781609,
66436363,렌탈,Extension_Rental,서비스 방문,2019-12-29,60,CMS,K1,102900,계약확정,0,없음,3.0,부산은행,정상,46.525990922774774,
66785795,렌탈,Promotion,영업방판,2019-12-29,60,CMS,K1,105900,계약확정,0,없음,4.0,하나은행,정상,46.5566797677181,
66233552,렌탈,Promotion,서비스 방문,2019-12-29,60,CMS,K3,90900,계약확정,0,없음,4.0,농협은행,정상,46.574873602646086,
66785523,렌탈,Normal,영업방판,2019-12-29,60,CMS,K1,96900,계약확정,0,없음,2.0,국민은행,정상,46.498940844817035,
66784202,멤버십,TAS,렌탈재계약,2019-12-29,12,CMS,K1,66900,계약확정,0,없음,4.0,국민은행,정상,47.061484211079254,
66784323,렌탈,Package,홈쇼핑/방송,2019-12-29,60,CMS,K1,81900,계약확정,0,없음,4.0,국민은행,정상,46.58578990360287,
66437020,멤버십,TAS,렌탈재계약,2019-12-29,12,CMS,K1,66900,계약확정,0,없음,6.0,농협은행,정상,47.13013943493711,
66428263,렌탈,Promotion,하이마트,2019-12-29,60,CMS,K1,96900,계약확정,0,없음,5.0,우리은행,정상,46.601923680603825,
66785857,렌탈,Normal,서비스 방문,2019-12-29,60,CMS,K1,96900,계약확정,0,없음,4.0,국민은행,정상,46.567596068674895,
66786048,렌탈,Normal,렌탈총판,2019-12-30,60,CMS,K1,124200,계약확정,0,없음,1.0,기업은행,정상,46.43150045331918,
66786657,렌탈,Promotion,일반,2019-12-30,60,CMS,K1,96900,계약확정,0,없음,1.0,신한은행,정상,46.464613232888105,
66786363,렌탈,Package,렌탈총판,2019-12-30,60,CMS,K2,81900,계약확정,0,없음,2.0,농협은행,정상,46.51713467974502,
66786640,렌탈,Normal,홈쇼핑/방송,2019-12-30,60,카드이체,K1,96900,계약확정,0,없음,2.0,삼성카드,정상,46.498940844817035,
66788633,렌탈,Promotion,렌탈총판,2020-01-07,60,카드이체,K1,105900,계약확정,0,없음,1.0,롯데카드,정상,46.45369693193132,
66788623,렌탈,Promotion,영업방판,2020-01-07,60,CMS,K1,105900,계약확정,0,없음,1.0,국민은행,정상,46.45369693193132,
66784696,렌탈,Normal,렌탈총판,2020-01-07,60,CMS,K1,96900,계약확정,0,없음,6.0,국민은행,정상,46.63625129253275,
66130804,렌탈,Normal,R관리방판,2020-01-07,60,CMS,K1,96900,계약확정,0,없음,6.0,새마을금고,정상,46.63625129253275,
66455882,렌탈,Promotion,R관리방판,2020-01-07,60,카드이체,K3,90900,계약확정,0,없음,3.0,롯데카드,정상,46.540545990717156,
66787974,렌탈,Normal,렌탈총판,2020-01-07,60,CMS,K1,87900,계약확정,0,없음,2.0,국민은행,정상,46.50985714577382,
66366676,렌탈,Normal,렌탈총판,2020-01-07,60,CMS,K1,96900,계약확정,0,없음,7.0,우리은행,정상,46.67057890446168,
66783636,렌탈,Package,홈쇼핑/방송,2020-01-07,60,CMS,K2,81900,계약확정,0,없음,1.0,신한은행,정상,46.48280706781609,
66787497,렌탈,Normal,홈쇼핑/방송,2020-01-07,60,카드이체,K1,96900,계약확정,0,없음,1.0,롯데카드,정상,46.464613232888105,
66787766,렌탈,Package,홈쇼핑/방송,2020-01-07,60,CMS,K2,81900,계약확정,0,없음,2.0,국민은행,정상,46.51713467974502,
66788302,렌탈,Package,R관리방판,2020-01-07,60,카드이체,K2,89400,계약확정,0,없음,2.0,롯데카드,정상,46.50803776228103,
66786874,렌탈,Normal,서비스 방문,2020-01-07,60,카드이체,K4,126900,계약확정,0,없음,7.0,롯데카드,정상,46.634191234605716,
66787053,렌탈,Package,홈쇼핑/방송,2020-01-07,60,카드이체,K2,81900,계약확정,0,없음,5.0,국민카드,정상,46.6201175155318,
66770710,렌탈,Promotion,서비스 방문,2020-01-07,60,CMS,K2,90900,계약확정,0,없음,3.0,농협은행,정상,46.540545990717156,
66788727,렌탈,Normal,일반,2020-01-08,60,CMS,K1,96900,계약확정,0,없음,1.0,신한은행,정상,46.464613232888105,
66788330,렌탈,Normal,R관리방판,2020-01-08,60,카드이체,K1,96900,계약확정,0,없음,2.0,국민카드,정상,46.498940844817035,
66789689,렌탈,Normal,서비스 방문,2020-01-08,60,CMS,K1,96900,계약확정,0,없음,7.0,국민은행,정상,46.67057890446168,
66787505,렌탈,Package,홈쇼핑/방송,2020-01-08,60,카드이체,K2,81900,계약확정,0,없음,2.0,롯데카드,정상,46.51713467974502,
66788740,렌탈,Promotion,일반,2020-01-08,60,카드이체,K1,105900,계약확정,0,없음,1.0,신한카드,정상,46.45369693193132,
66789004,렌탈,Promotion,전자랜드,2020-01-08,60,카드이체,K1,105900,계약확정,0,없음,1.0,롯데카드,정상,46.45369693193132,
66781954,렌탈,Extension_Rental,서비스 방문,2020-01-08,60,CMS,K1,96900,계약확정,0,없음,5.0,우리은행,정상,46.601923680603825,
66438619,멤버십,TAS,R관리방판,2020-01-08,12,CMS,K1,66900,계약확정,0,없음,2.0,광주은행,정상,46.992828987221394,
66653117,렌탈,Package,홈쇼핑/방송,2020-01-08,60,카드이체,K1,81900,계약확정,0,없음,7.0,롯데카드,정상,46.68877273938966,
66787905,렌탈,Package,홈쇼핑/방송,2020-01-08,60,카드이체,K2,81900,계약확정,0,없음,1.0,롯데카드,정상,46.48280706781609,
66788594,렌탈,Promotion,홈쇼핑/방송,2020-01-08,60,카드이체,K1,96900,계약확정,0,없음,4.0,외환카드,정상,46.567596068674895,
66788589,렌탈,Package,홈쇼핑/방송,2020-01-08,60,CMS,K2,81900,계약확정,0,없음,4.0,롯데카드,정상,46.58578990360287,
66789408,렌탈,Promotion,영업방판,2020-01-08,60,CMS,K1,105900,계약확정,0,없음,8.0,국민은행,정상,46.69399021543382,
66759670,렌탈,Package,홈쇼핑/방송,2020-01-08,60,카드이체,K2,81900,계약확정,0,없음,5.0,국민카드,정상,46.6201175155318,
66781807,렌탈,Package,홈쇼핑/방송,2020-01-08,60,CMS,K1,81900,계약확정,0,없음,8.0,농협은행,정상,46.72310035131859,
66788587,렌탈,Normal,렌탈총판,2020-01-09,60,CMS,K1,96900,계약확정,0,없음,5.0,국민은행,정상,46.601923680603825,
66788127,렌탈,Normal,서비스 방문,2020-01-09,60,CMS,K1,96900,계약확정,0,없음,2.0,하나은행,정상,46.498940844817035,
66125203,렌탈,Extension_Rental,R관리방판,2020-01-09,60,CMS,K4,120900,계약확정,0,없음,5.0,농협은행,정상,46.572813544719054,
66788805,렌탈,Package,홈쇼핑/방송,2020-01-09,60,카드이체,K2,81900,계약확정,0,없음,2.0,롯데카드,정상,46.51713467974502,
66789156,렌탈,Promotion,영업방판,2020-01-09,60,CMS,K1,105900,계약확정,0,없음,2.0,신한은행,정상,46.48802454386025,
66788223,렌탈,Normal,영업방판,2020-01-09,60,CMS,K1,96900,계약확정,0,없음,2.0,농협은행,정상,46.498940844817035,
66789741,렌탈,Promotion,전자랜드,2020-01-09,60,CMS,K1,87900,계약확정,0,없음,1.0,국민은행,정상,46.47552953384489,
66787834,렌탈,Promotion,이마트,2020-01-09,60,CMS,K1,96900,계약확정,0,없음,7.0,새마을금고,정상,46.67057890446168,
66783311,렌탈,Package,홈쇼핑/방송,2020-01-09,60,CMS,K2,81900,계약확정,0,없음,4.0,국민은행,정상,46.58578990360287,
66749823,렌탈,Promotion,R관리방판,2020-01-09,60,CMS,K2,90900,계약확정,0,없음,2.0,농협은행,정상,46.506218378788226,
66787686,렌탈,Promotion,홈쇼핑/방송,2020-01-09,60,CMS,K1,96900,계약확정,0,없음,4.0,국민은행,정상,46.567596068674895,
66789226,렌탈,Promotion,렌탈총판,2020-01-09,60,CMS,K1,118200,계약확정,0,없음,1.0,새마을금고,정상,46.43877798729037,
66267423,렌탈,Promotion,R관리방판,2020-01-09,60,CMS,K3,90900,계약확정,0,없음,4.0,신한은행,정상,46.574873602646086,
66785786,렌탈,Normal,홈쇼핑/방송,2020-01-09,60,CMS,K1,96900,계약확정,0,없음,9.0,새마을금고,정상,46.73923412831954,
66788543,렌탈,Promotion,R관리방판,2020-01-09,60,CMS,K1,105900,계약확정,0,없음,6.0,농협은행,정상,46.62533499157596,
66790023,렌탈,Promotion,서비스 방문,2020-01-09,60,CMS,K1,105900,계약확정,0,없음,3.0,국민은행,정상,46.52235215578917,
66789046,렌탈,Normal,서비스 방문,2020-01-09,60,CMS,K1,96900,계약확정,0,없음,4.0,농협은행,정상,46.567596068674895,
66770989,렌탈,Promotion,서비스 방문,2020-01-10,60,CMS,K1,96900,계약확정,0,없음,6.0,우리은행,정상,46.63625129253275,
66789123,렌탈,Promotion,서비스 방문,2020-01-10,60,CMS,K2,90900,계약확정,0,없음,4.0,우리은행,정상,46.574873602646086,
66772591,렌탈,Package,홈쇼핑/방송,2020-01-10,60,CMS,K2,81900,계약확정,3,있음,6.0,농협은행,정상,46.38405516624359,
66697987,렌탈,Promotion,R관리방판,2020-01-10,60,CMS,K3,90900,계약확정,0,없음,6.0,현대카드,정상,46.643528826503946,
66789164,렌탈,Promotion,홈쇼핑/방송,2020-01-10,60,카드이체,K1,105900,계약확정,0,없음,1.0,롯데카드,정상,46.45369693193132,
66340050,렌탈,Package,홈쇼핑/방송,2020-01-10,60,CMS,K2,81900,계약확정,0,없음,4.0,우리은행,정상,46.58578990360287,
66439376,멤버십,TAS,R관리방판,2020-01-10,12,CMS,K1,66900,계약확정,0,없음,3.0,기업은행,정상,47.027156599150324,
66789485,렌탈,Normal,영업방판,2020-01-10,60,카드이체,K1,96900,계약확정,0,없음,1.0,외환카드,정상,46.464613232888105,
66790450,렌탈,Package,렌탈총판,2020-01-10,60,카드이체,K1,98400,계약확정,0,없음,1.0,롯데카드,정상,46.46279384939531,
66787006,렌탈,Package,렌탈총판,2020-01-10,60,CMS,K2,89400,계약확정,0,없음,2.0,씨티은행,정상,46.50803776228103,
66783396,렌탈,Package,홈쇼핑/방송,2020-01-10,60,CMS,K2,81900,계약확정,0,없음,2.0,국민은행,정상,46.51713467974502,
66789498,렌탈,Promotion,R관리방판,2020-01-10,60,CMS,K1,96900,계약확정,0,없음,2.0,대구은행,정상,46.498940844817035,
66788109,렌탈,Normal,서비스 방문,2020-01-10,60,CMS,K1,96900,계약확정,0,없음,6.0,농협은행,정상,46.63625129253275,
66236397,렌탈,Extension_Rental,R관리방판,2020-01-10,60,CMS,K1,96900,계약확정,0,없음,1.0,우리은행,정상,46.464613232888105,
66790471,렌탈,Package,서비스 방문,2020-01-10,60,CMS,K2,89400,계약확정,0,없음,9.0,기업은행,정상,46.74833104578353,
66789972,렌탈,Promotion,서비스 방문,2020-01-10,60,CMS,K1,105900,계약확정,0,없음,2.0,농협은행,정상,46.48802454386025,
66439490,멤버십,TAS,R관리방판,2020-01-10,12,CMS,K1,66900,해약확정,0,없음,5.0,농협은행,해약,47.095811823008184,
66787849,렌탈,Normal,홈쇼핑/방송,2020-01-10,60,카드이체,K1,96900,계약확정,0,없음,1.0,롯데카드,정상,46.464613232888105,
66788131,렌탈,Promotion,전자랜드,2020-01-10,60,CMS,K1,96900,계약확정,0,없음,6.0,신한은행,정상,46.63625129253275,
66790278,렌탈,Promotion,R관리방판,2020-01-12,60,카드이체,K1,105900,계약확정,0,없음,1.0,롯데카드,정상,46.45369693193132,
66788475,렌탈,Extension_Rental,R렌탈운영,2020-01-12,60,카드이체,K1,96900,계약확정,0,없음,2.0,롯데카드,정상,46.498940844817035,
66787449,렌탈,Package,영업방판,2020-01-12,60,CMS,K1,81900,계약확정,0,없음,1.0,우리은행,정상,46.48280706781609,
66647093,렌탈,Promotion,R관리방판,2020-01-12,60,CMS,K2,90900,계약확정,0,없음,5.0,국민은행,정상,46.609201214575016,
66790425,렌탈,Normal,렌탈총판,2020-01-12,60,CMS,K1,96900,계약확정,0,없음,2.0,농협은행,정상,46.498940844817035,
66789669,렌탈,Promotion,R관리방판,2020-01-12,60,CMS,K2,90900,계약확정,0,없음,2.0,농협은행,정상,46.506218378788226,
66790048,렌탈,Normal,R빌리미,2020-01-12,60,CMS,K3,102900,계약확정,0,없음,2.0,농협은행,정상,46.491663310845844,
66694912,렌탈,Promotion,R관리방판,2020-01-12,60,CMS,K3,108900,계약확정,0,없음,8.0,농협은행,정상,46.690351448448226,
66790649,렌탈,Normal,영업방판,2020-01-12,60,CMS,K1,96900,계약확정,0,없음,2.0,우리은행,정상,46.498940844817035,
66786186,렌탈,Normal,렌탈총판,2020-01-12,60,CMS,K1,96900,계약확정,0,없음,5.0,신한은행,정상,46.601923680603825,
66440457,렌탈,Extension_Rental,R관리방판,2020-01-12,60,CMS,K2,90900,계약확정,0,없음,1.0,유안타증권,정상,46.471890766859296,
66786776,렌탈,Package,홈쇼핑/방송,2020-01-12,60,카드이체,K1,81900,계약확정,0,없음,1.0,롯데카드,정상,46.48280706781609,
66188415,렌탈,Extension_Rental,R관리방판,2020-01-12,60,카드이체,K1,96900,계약확정,0,없음,1.0,롯데카드,정상,46.464613232888105,
66128778,렌탈,Promotion,렌탈총판,2020-01-12,60,CMS,K1,105900,계약확정,0,없음,2.0,신협중앙회,정상,46.48802454386025,
66700849,렌탈,Promotion,R관리방판,2020-01-12,60,CMS,K2,90900,계약확정,0,없음,3.0,국민은행,정상,46.540545990717156,
66789674,렌탈,Normal,홈쇼핑/인터넷,2020-01-12,60,CMS,K1,96900,계약확정,0,없음,1.0,대구은행,정상,46.464613232888105,
66789990,렌탈,Promotion,R인터넷,2020-01-12,60,CMS,K1,105900,계약확정,0,없음,1.0,국민은행,정상,46.45369693193132,
66789155,렌탈,Package,홈쇼핑/방송,2020-01-12,60,카드이체,K2,81900,계약확정,0,없음,6.0,롯데카드,정상,46.65444512746073,
66790401,렌탈,Promotion,렌탈총판,2020-01-12,60,카드이체,K1,105900,계약확정,0,없음,8.0,국민카드,정상,46.69399021543382,
66788964,렌탈,Promotion,홈쇼핑/방송,2020-01-12,60,카드이체,K1,96900,계약확정,0,없음,4.0,롯데카드,정상,46.567596068674895,
66283574,렌탈,Promotion,서비스 방문,2020-01-12,39,CMS,K5,120900,계약확정,0,없음,7.0,국민은행,정상,46.84162522531683,
66759791,렌탈,Normal,홈쇼핑/인터넷,2020-01-12,60,CMS,K1,96900,계약확정,0,없음,4.0,신한은행,정상,46.567596068674895,
66789382,렌탈,Normal,R관리방판,2020-01-12,60,CMS,K1,108900,계약확정,0,없음,5.0,농협은행,정상,46.587368612661436,
66789863,렌탈,Promotion,전자랜드,2020-01-12,60,카드이체,K1,96900,계약확정,0,없음,1.0,롯데카드,정상,46.464613232888105,
66130187,멤버십,TAS,렌탈재계약,2020-01-12,12,CMS,K1,66900,계약확정,0,없음,2.0,농협은행,정상,46.992828987221394,
66790111,렌탈,Package,R관리방판,2020-01-12,60,CMS,K2,89400,계약확정,0,없음,6.0,국민은행,정상,46.64534820999674,
66657947,렌탈,Normal,R관리방판,2020-01-12,60,CMS,K1,96900,계약확정,0,없음,2.0,경남은행,정상,46.498940844817035,
